# big5 unicode
0xC7D7 0x30DB
0xC7D8 0x30DC
0xC7D9 0x30DD
0xC7DA 0x30DE
0xC7DB 0x30DF
0xC7DC 0x30E0
0xC7DD 0x30E1
0xC7DE 0x30E2
0xC7DF 0x30E3
0xC7E0 0x30E4
0xC7E1 0x30E5
0xC7E2 0x30E6
0xC7E3 0x30E7
0xC7E4 0x30E8
0xC7E5 0x30E9
0xC7E6 0x30EA
0xC7E7 0x30EB
0xC7E8 0x30EC
0xC7E9 0x30ED
0xC7EA 0x30EE
0xC7EB 0x30EF
0xC7EC 0x30F0
0xC7ED 0x30F1
0xC7EE 0x30F2
0xC7EF 0x30F3
0xC7F0 0x30F4
0xC7F1 0x30F5
0xC7F2 0x30F6
0xC8B4 0x30F7
0xC8B5 0x30F8
0xC8B6 0x30F9
0xC8B7 0x30FA
0xC8B8 0x30FB
0xC6E3 0x30FC
0xC6DA 0x30FD
0xC6DB 0x30FE
0xFFFD 0x30FF
0xFFFD 0x3100
0xFFFD 0x3101
0xFFFD 0x3102
0xFFFD 0x3103
0xFFFD 0x3104
0xA374 0x3105
0xA375 0x3106
0xA376 0x3107
0xA377 0x3108
0xA378 0x3109
0xA379 0x310A
0xA37A 0x310B
0xA37B 0x310C
0xA37C 0x310D
0xA37D 0x310E
0xA37E 0x310F
0xA3A1 0x3110
0xA3A2 0x3111
0xA3A3 0x3112
0xA3A4 0x3113
0xA3A5 0x3114
0xA3A6 0x3115
0xA3A7 0x3116
0xA3A8 0x3117
0xA3A9 0x3118
0xA3AA 0x3119
0xA3AB 0x311A
0xA3AC 0x311B
0xA3AD 0x311C
0xA3AE 0x311D
0xA3AF 0x311E
0xA3B0 0x311F
0xA3B1 0x3120
0xA3B2 0x3121
0xA3B3 0x3122
0xA3B4 0x3123
0xA3B5 0x3124
0xA3B6 0x3125
0xA3B7 0x3126
0xA3B8 0x3127
0xA3B9 0x3128
0xA3BA 0x3129
0xFFFD 0x312A
0xFFFD 0x312B
0xFFFD 0x312C
0xFFFD 0x312D
0xFFFD 0x312E
0xFFFD 0x312F
0xFFFD 0x3130
0xFFFD 0x3131
0xFFFD 0x3132
0xFFFD 0x3133
0xFFFD 0x3134
0xFFFD 0x3135
0xFFFD 0x3136
0xFFFD 0x3137
0xFFFD 0x3138
0xFFFD 0x3139
0xFFFD 0x313A
0xFFFD 0x313B
0xFFFD 0x313C
0xFFFD 0x313D
0xFFFD 0x313E
0xFFFD 0x313F
0xFFFD 0x3140
0xFFFD 0x3141
0xFFFD 0x3142
0xFFFD 0x3143
0xFFFD 0x3144
0xFFFD 0x3145
0xFFFD 0x3146
0xFFFD 0x3147
0xFFFD 0x3148
0xFFFD 0x3149
0xFFFD 0x314A
0xFFFD 0x314B
0xFFFD 0x314C
0xFFFD 0x314D
0xFFFD 0x314E
0xFFFD 0x314F
0xFFFD 0x3150
0xFFFD 0x3151
0xFFFD 0x3152
0xFFFD 0x3153
0xFFFD 0x3154
0xFFFD 0x3155
0xFFFD 0x3156
0xFFFD 0x3157
0xFFFD 0x3158
0xFFFD 0x3159
0xFFFD 0x315A
0xFFFD 0x315B
0xFFFD 0x315C
0xFFFD 0x315D
0xFFFD 0x315E
0xFFFD 0x315F
0xFFFD 0x3160
0xFFFD 0x3161
0xFFFD 0x3162
0xFFFD 0x3163
0xFFFD 0x3164
0xFFFD 0x3165
0xFFFD 0x3166
0xFFFD 0x3167
0xFFFD 0x3168
0xFFFD 0x3169
0xFFFD 0x316A
0xFFFD 0x316B
0xFFFD 0x316C
0xFFFD 0x316D
0xFFFD 0x316E
0xFFFD 0x316F
0xFFFD 0x3170
0xFFFD 0x3171
0xFFFD 0x3172
0xFFFD 0x3173
0xFFFD 0x3174
0xFFFD 0x3175
0xFFFD 0x3176
0xFFFD 0x3177
0xFFFD 0x3178
0xFFFD 0x3179
0xFFFD 0x317A
0xFFFD 0x317B
0xFFFD 0x317C
0xFFFD 0x317D
0xFFFD 0x317E
0xFFFD 0x317F
0xFFFD 0x3180
0xFFFD 0x3181
0xFFFD 0x3182
0xFFFD 0x3183
0xFFFD 0x3184
0xFFFD 0x3185
0xFFFD 0x3186
0xFFFD 0x3187
0xFFFD 0x3188
0xFFFD 0x3189
0xFFFD 0x318A
0xFFFD 0x318B
0xFFFD 0x318C
0xFFFD 0x318D
0xFFFD 0x318E
0xFFFD 0x318F
0xFFFD 0x3190
0xFFFD 0x3191
0xA440 0x3192
0xA447 0x3193
0xA454 0x3194
0xA57C 0x3195
0xA457 0x3196
0xA4A4 0x3197
0xA455 0x3198
0xA5D2 0x3199
0xA441 0x319A
0xA4FE 0x319B
0xA442 0x319C
0xA4D1 0x319D
0xA661 0x319E
0xA448 0x319F
0xFFFD 0x31A0
0xFFFD 0x31A1
0xFFFD 0x31A2
0xFFFD 0x31A3
0xFFFD 0x31A4
0xFFFD 0x31A5
0xFFFD 0x31A6
0xFFFD 0x31A7
0xFFFD 0x31A8
0xFFFD 0x31A9
0xFFFD 0x31AA
0xFFFD 0x31AB
0xFFFD 0x31AC
0xFFFD 0x31AD
0xFFFD 0x31AE
0xFFFD 0x31AF
0xFFFD 0x31B0
0xFFFD 0x31B1
0xFFFD 0x31B2
0xFFFD 0x31B3
0xFFFD 0x31B4
0xFFFD 0x31B5
0xFFFD 0x31B6
0xFFFD 0x31B7
0xFFFD 0x31B8
0xFFFD 0x31B9
0xFFFD 0x31BA
0xFFFD 0x31BB
0xFFFD 0x31BC
0xFFFD 0x31BD
0xFFFD 0x31BE
0xFFFD 0x31BF
0xFFFD 0x31C0
0xFFFD 0x31C1
0xFFFD 0x31C2
0xFFFD 0x31C3
0xFFFD 0x31C4
0xFFFD 0x31C5
0xFFFD 0x31C6
0xFFFD 0x31C7
0xFFFD 0x31C8
0xFFFD 0x31C9
0xFFFD 0x31CA
0xFFFD 0x31CB
0xFFFD 0x31CC
0xFFFD 0x31CD
0xFFFD 0x31CE
0xC879 0x31CF
0xFFFD 0x31D0
0xFFFD 0x31D1
0xFFFD 0x31D2
0xFFFD 0x31D3
0xFFFD 0x31D4
0xFFFD 0x31D5
0xFFFD 0x31D6
0xFFFD 0x31D7
0xFFFD 0x31D8
0xFFFD 0x31D9
0xFFFD 0x31DA
0xFFFD 0x31DB
0xFFFD 0x31DC
0xFFFD 0x31DD
0xFFFD 0x31DE
0xFFFD 0x31DF
0xFFFD 0x31E0
0xFFFD 0x31E1
0xFFFD 0x31E2
0xFFFD 0x31E3
0xFFFD 0x31E4
0xFFFD 0x31E5
0xFFFD 0x31E6
0xFFFD 0x31E7
0xFFFD 0x31E8
0xFFFD 0x31E9
0xFFFD 0x31EA
0xFFFD 0x31EB
0xFFFD 0x31EC
0xFFFD 0x31ED
0xFFFD 0x31EE
0xFFFD 0x31EF
0xFFFD 0x31F0
0xFFFD 0x31F1
0xFFFD 0x31F2
0xFFFD 0x31F3
0xFFFD 0x31F4
0xFFFD 0x31F5
0xFFFD 0x31F6
0xFFFD 0x31F7
0xFFFD 0x31F8
0xFFFD 0x31F9
0xFFFD 0x31FA
0xFFFD 0x31FB
0xFFFD 0x31FC
0xFFFD 0x31FD
0xFFFD 0x31FE
0xFFFD 0x31FF
0xFFFD 0x3200
0xFFFD 0x3201
0xFFFD 0x3202
0xFFFD 0x3203
0xFFFD 0x3204
0xFFFD 0x3205
0xFFFD 0x3206
0xFFFD 0x3207
0xFFFD 0x3208
0xFFFD 0x3209
0xFFFD 0x320A
0xFFFD 0x320B
0xFFFD 0x320C
0xFFFD 0x320D
0xFFFD 0x320E
0xFFFD 0x320F
0xFFFD 0x3210
0xFFFD 0x3211
0xFFFD 0x3212
0xFFFD 0x3213
0xFFFD 0x3214
0xFFFD 0x3215
0xFFFD 0x3216
0xFFFD 0x3217
0xFFFD 0x3218
0xFFFD 0x3219
0xFFFD 0x321A
0xFFFD 0x321B
0xFFFD 0x321C
0xFFFD 0x321D
0xFFFD 0x321E
0xFFFD 0x321F
0x9C41 0x3220
0x9C42 0x3221
0x9C43 0x3222
0x9C44 0x3223
0x9C45 0x3224
0x9C46 0x3225
0x9C47 0x3226
0x9C48 0x3227
0x9C49 0x3228
0x9C4A 0x3229
0xA4EB 0x322A
0xA4F5 0x322B
0xA4F4 0x322C
0xA4EC 0x322D
0xAAF7 0x322E
0xA467 0x322F
0xA4E9 0x3230
0x99FD 0x3231
0x99FC 0x3232
0xAAC0 0x3233
0xA657 0x3234
0xAF53 0x3235
0xB05D 0x3236
0xAFAC 0x3237
0xB3D2 0x3238
0xA54E 0x3239
0xA949 0x323A
0xBEC7 0x323B
0xBACA 0x323C
0xA5F8 0x323D
0xB8EA 0x323E
0xA8F3 0x323F
0xB2BD 0x3240
0xA5F0 0x3241
0xA6DB 0x3242
0xA6DC 0x3243
0xFFFD 0x3244
0xFFFD 0x3245
0xFFFD 0x3246
0xFFFD 0x3247
0xFFFD 0x3248
0xFFFD 0x3249
0xFFFD 0x324A
0xFFFD 0x324B
0xFFFD 0x324C
0xFFFD 0x324D
0xFFFD 0x324E
0xFFFD 0x324F
0xFFFD 0x3250
0xFFFD 0x3251
0xFFFD 0x3252
0xFFFD 0x3253
0xFFFD 0x3254
0xFFFD 0x3255
0xFFFD 0x3256
0xFFFD 0x3257
0xFFFD 0x3258
0xFFFD 0x3259
0xFFFD 0x325A
0xFFFD 0x325B
0xFFFD 0x325C
0xFFFD 0x325D
0xFFFD 0x325E
0xFFFD 0x325F
0xFFFD 0x3260
0xFFFD 0x3261
0xFFFD 0x3262
0xFFFD 0x3263
0xFFFD 0x3264
0xFFFD 0x3265
0xFFFD 0x3266
0xFFFD 0x3267
0xFFFD 0x3268
0xFFFD 0x3269
0xFFFD 0x326A
0xFFFD 0x326B
0xFFFD 0x326C
0xFFFD 0x326D
0xFFFD 0x326E
0xFFFD 0x326F
0xFFFD 0x3270
0xFFFD 0x3271
0xFFFD 0x3272
0xFFFD 0x3273
0xFFFD 0x3274
0xFFFD 0x3275
0xFFFD 0x3276
0xFFFD 0x3277
0xFFFD 0x3278
0xFFFD 0x3279
0xFFFD 0x327A
0xFFFD 0x327B
0xFFFD 0x327C
0xFFFD 0x327D
0xFFFD 0x327E
0xFFFD 0x327F
0xA440 0x3280
0xA447 0x3281
0xA454 0x3282
0xA57C 0x3283
0xA4AD 0x3284
0xA4BB 0x3285
0xA443 0x3286
0xA44B 0x3287
0xA445 0x3288
0xA451 0x3289
0xA4EB 0x328A
0xA4F5 0x328B
0xA4F4 0x328C
0xA4EC 0x328D
0xAAF7 0x328E
0xA467 0x328F
0xA4E9 0x3290
0xAEE8 0x3291
0xA6B3 0x3292
0xAAC0 0x3293
0xA657 0x3294
0xAF53 0x3295
0xB05D 0x3296
0xAFAC 0x3297
0xB3D2 0x3298
0xAFB5 0x3299
0xA86B 0x329A
0xA46B 0x329B
0xBE41 0x329C
0xC075 0x329D
0xA64C 0x329E
0xAA60 0x329F
0xB6B5 0x32A0
0xA5F0 0x32A1
0xBC67 0x32A2
0xA1C0 0x32A3
0xA457 0x32A4
0xA4A4 0x32A5
0xA455 0x32A6
0xA5AA 0x32A7
0xA56B 0x32A8
0xC2E5 0x32A9
0xA976 0x32AA
0xBEC7 0x32AB
0xBACA 0x32AC
0xA5F8 0x32AD
0xB8EA 0x32AE
0xA8F3 0x32AF
0xA95D 0x32B0
0xFFFD 0x32B1
0xFFFD 0x32B2
0xFFFD 0x32B3
0xFFFD 0x32B4
0xFFFD 0x32B5
0xFFFD 0x32B6
0xFFFD 0x32B7
0xFFFD 0x32B8
0xFFFD 0x32B9
0xFFFD 0x32BA
0xFFFD 0x32BB
0xFFFD 0x32BC
0xFFFD 0x32BD
0xFFFD 0x32BE
0xFFFD 0x32BF
0xFFFD 0x32C0
0xFFFD 0x32C1
0xFFFD 0x32C2
0xFFFD 0x32C3
0xFFFD 0x32C4
0xFFFD 0x32C5
0xFFFD 0x32C6
0xFFFD 0x32C7
0xFFFD 0x32C8
0xFFFD 0x32C9
0xFFFD 0x32CA
0xFFFD 0x32CB
0x4867 0x32CC
0xFFFD 0x32CD
0x6556 0x32CE
0xFFFD 0x32CF
0xFFFD 0x32D0
0xFFFD 0x32D1
0xFFFD 0x32D2
0xFFFD 0x32D3
0xFFFD 0x32D4
0xFFFD 0x32D5
0xFFFD 0x32D6
0xFFFD 0x32D7
0xFFFD 0x32D8
0xFFFD 0x32D9
0xFFFD 0x32DA
0xFFFD 0x32DB
0xFFFD 0x32DC
0xFFFD 0x32DD
0xFFFD 0x32DE
0xFFFD 0x32DF
0xFFFD 0x32E0
0xFFFD 0x32E1
0xFFFD 0x32E2
0xFFFD 0x32E3
0xFFFD 0x32E4
0xFFFD 0x32E5
0xFFFD 0x32E6
0xFFFD 0x32E7
0xFFFD 0x32E8
0xFFFD 0x32E9
0xFFFD 0x32EA
0xFFFD 0x32EB
0xFFFD 0x32EC
0xFFFD 0x32ED
0xFFFD 0x32EE
0xFFFD 0x32EF
0xFFFD 0x32F0
0xFFFD 0x32F1
0xFFFD 0x32F2
0xFFFD 0x32F3
0xFFFD 0x32F4
0xFFFD 0x32F5
0xFFFD 0x32F6
0xFFFD 0x32F7
0xFFFD 0x32F8
0xFFFD 0x32F9
0xFFFD 0x32FA
0xFFFD 0x32FB
0xFFFD 0x32FC
0xFFFD 0x32FD
0xFFFD 0x32FE
0xFFFD 0x32FF
0xFFFD 0x3300
0xFFFD 0x3301
0xFFFD 0x3302
0xFFFD 0x3303
0xFFFD 0x3304
0xFFFD 0x3305
0xFFFD 0x3306
0xFFFD 0x3307
0xFFFD 0x3308
0xFFFD 0x3309
0xFFFD 0x330A
0xFFFD 0x330B
0xFFFD 0x330C
0xFFFD 0x330D
0xFFFD 0x330E
0xFFFD 0x330F
0xFFFD 0x3310
0xFFFD 0x3311
0xFFFD 0x3312
0xFFFD 0x3313
0xFFFD 0x3314
0xFFFD 0x3315
0xFFFD 0x3316
0xFFFD 0x3317
0xFFFD 0x3318
0xFFFD 0x3319
0xFFFD 0x331A
0xFFFD 0x331B
0xFFFD 0x331C
0xFFFD 0x331D
0xFFFD 0x331E
0xFFFD 0x331F
0xFFFD 0x3320
0xFFFD 0x3321
0xFFFD 0x3322
0xFFFD 0x3323
0xFFFD 0x3324
0xFFFD 0x3325
0xFFFD 0x3326
0xFFFD 0x3327
0xFFFD 0x3328
0xFFFD 0x3329
0xFFFD 0x332A
0xFFFD 0x332B
0xFFFD 0x332C
0xFFFD 0x332D
0xFFFD 0x332E
0xFFFD 0x332F
0xFFFD 0x3330
0xFFFD 0x3331
0xFFFD 0x3332
0xFFFD 0x3333
0xFFFD 0x3334
0xFFFD 0x3335
0xFFFD 0x3336
0xFFFD 0x3337
0xFFFD 0x3338
0xFFFD 0x3339
0xFFFD 0x333A
0xFFFD 0x333B
0xFFFD 0x333C
0xFFFD 0x333D
0xFFFD 0x333E
0xFFFD 0x333F
0xFFFD 0x3340
0xFFFD 0x3341
0xFFFD 0x3342
0xFFFD 0x3343
0xFFFD 0x3344
0xFFFD 0x3345
0xFFFD 0x3346
0xFFFD 0x3347
0xFFFD 0x3348
0xFFFD 0x3349
0xFFFD 0x334A
0xFFFD 0x334B
0xFFFD 0x334C
0xFFFD 0x334D
0xFFFD 0x334E
0xFFFD 0x334F
0xFFFD 0x3350
0xFFFD 0x3351
0xFFFD 0x3352
0xFFFD 0x3353
0xFFFD 0x3354
0xFFFD 0x3355
0xFFFD 0x3356
0xFFFD 0x3357
0xFFFD 0x3358
0xFFFD 0x3359
0xFFFD 0x335A
0xFFFD 0x335B
0xFFFD 0x335C
0xFFFD 0x335D
0xFFFD 0x335E
0xFFFD 0x335F
0xFFFD 0x3360
0xFFFD 0x3361
0xFFFD 0x3362
0xFFFD 0x3363
0xFFFD 0x3364
0xFFFD 0x3365
0xFFFD 0x3366
0xFFFD 0x3367
0xFFFD 0x3368
0xFFFD 0x3369
0xFFFD 0x336A
0xFFFD 0x336B
0xFFFD 0x336C
0xFFFD 0x336D
0xFFFD 0x336E
0xFFFD 0x336F
0xFFFD 0x3370
0xFFFD 0x3371
0x6461 0x3372
0x4155 0x3373
0xFFFD 0x3374
0x6F56 0x3375
0x7063 0x3376
0x646D 0x3377
0xFFFD 0x3378
0xFFFD 0x3379
0x4955 0x337A
0xFFFD 0x337B
0xFFFD 0x337C
0xFFFD 0x337D
0xFFFD 0x337E
0xFFFD 0x337F
0x7041 0x3380
0x6E41 0x3381
0xFFFD 0x3382
0x6D41 0x3383
0x6B41 0x3384
0x4B42 0x3385
0x4D42 0x3386
0x4742 0x3387
0xFFFD 0x3388
0xFFFD 0x3389
0x7046 0x338A
0x6E46 0x338B
0xFFFD 0x338C
0xFFFD 0x338D
0xA255 0x338E
0xA256 0x338F
0x487A 0x3390
0xFFFD 0x3391
0xFFFD 0x3392
0xFFFD 0x3393
0xFFFD 0x3394
0xFFFD 0x3395
0xFFFD 0x3396
0xFFFD 0x3397
0xFFFD 0x3398
0x666D 0x3399
0x6E6D 0x339A
0xFFFD 0x339B
0xA250 0x339C
0xA251 0x339D
0xA252 0x339E
0xFFFD 0x339F
0xFFFD 0x33A0
0xA254 0x33A1
0xFFFD 0x33A2
0xFFFD 0x33A3
0xFFFD 0x33A4
0x9DE7 0x33A5
0xFFFD 0x33A6
0xFFFD 0x33A7
0xFFFD 0x33A8
0x5061 0x33A9
0xFFFD 0x33AA
0xFFFD 0x33AB
0xFFFD 0x33AC
0xFFFD 0x33AD
0xFFFD 0x33AE
0xFFFD 0x33AF
0x7073 0x33B0
0x6E73 0x33B1
0xFFFD 0x33B2
0x6D73 0x33B3
0x7056 0x33B4
0x6E56 0x33B5
0xFFFD 0x33B6
0x6D56 0x33B7
0x6B56 0x33B8
0x4D56 0x33B9
0x7057 0x33BA
0x6E57 0x33BB
0xFFFD 0x33BC
0x6D57 0x33BD
0x6B57 0x33BE
0x4D57 0x33BF
0xFFFD 0x33C0
0xFFFD 0x33C1
0x9DE3 0x33C2
0x4271 0x33C3
0xA257 0x33C4
0x6364 0x33C5
0xFFFD 0x33C6
0xFFFD 0x33C7
0x6442 0x33C8
0x4779 0x33C9
0x6861 0x33CA
0x4850 0x33CB
0x696E 0x33CC
0x4B4B 0x33CD
0xA253 0x33CE
0x6B74 0x33CF
0x6C6D 0x33D0
0xA1EB 0x33D1
0xA1EA 0x33D2
0x6C78 0x33D3
0x6D62 0x33D4
0xA24F 0x33D5
0xFFFD 0x33D6
0x5048 0x33D7
0x9DE4 0x33D8
0xFFFD 0x33D9
0x5052 0x33DA
0x7372 0x33DB
0x5376 0x33DC
0x5762 0x33DD
0xFFFD 0x33DE
0xFFFD 0x33DF
0xFFFD 0x33E0
0xFFFD 0x33E1
0xFFFD 0x33E2
0xFFFD 0x33E3
0xFFFD 0x33E4
0xFFFD 0x33E5
0xFFFD 0x33E6
0xFFFD 0x33E7
0xFFFD 0x33E8
0xFFFD 0x33E9
0xFFFD 0x33EA
0xFFFD 0x33EB
0xFFFD 0x33EC
0xFFFD 0x33ED
0xFFFD 0x33EE
0xFFFD 0x33EF
0xFFFD 0x33F0
0xFFFD 0x33F1
0xFFFD 0x33F2
0xFFFD 0x33F3
0xFFFD 0x33F4
0xFFFD 0x33F5
0xFFFD 0x33F6
0xFFFD 0x33F7
0xFFFD 0x33F8
0xFFFD 0x33F9
0xFFFD 0x33FA
0xFFFD 0x33FB
0xFFFD 0x33FC
0xFFFD 0x33FD
0xFFFD 0x33FE
0xFFFD 0x33FF
0xFFFD 0x3400
0xFFFD 0x3401
0xFFFD 0x3402
0xFFFD 0x3403
0x91E0 0x3404
0xFFFD 0x3405
0xFFFD 0x3406
0xFFFD 0x3407
0xFFFD 0x3408
0xFFFD 0x3409
0xFFFD 0x340A
0xFFFD 0x340B
0xFFFD 0x340C
0xFFFD 0x340D
0xFFFD 0x340E
0xFFFD 0x340F
0xFFFD 0x3410
0xFFFD 0x3411
0xFFFD 0x3412
0xFFFD 0x3413
0xFFFD 0x3414
0xFFFD 0x3415
0xFFFD 0x3416
0xFFFD 0x3417
0xFFFD 0x3418
0xFFFD 0x3419
0xFFFD 0x341A
0xFFFD 0x341B
0xFFFD 0x341C
0xFFFD 0x341D
0xFFFD 0x341E
0xFFFD 0x341F
0xFFFD 0x3420
0xFFFD 0x3421
0xFFFD 0x3422
0xFFFD 0x3423
0xFFFD 0x3424
0xFFFD 0x3425
0xFFFD 0x3426
0xFFFD 0x3427
0xFFFD 0x3428
0xFFFD 0x3429
0xFFFD 0x342A
0xFFFD 0x342B
0xFFFD 0x342C
0xFFFD 0x342D
0xFFFD 0x342E
0xFFFD 0x342F
0xFFFD 0x3430
0xFFFD 0x3431
0xFFFD 0x3432
0xFFFD 0x3433
0xFFFD 0x3434
0xFFFD 0x3435
0xFFFD 0x3436
0xFFFD 0x3437
0xFFFD 0x3438
0xFFFD 0x3439
0xFFFD 0x343A
0xFFFD 0x343B
0xFFFD 0x343C
0xFFFD 0x343D
0xFFFD 0x343E
0xFFFD 0x343F
0xFFFD 0x3440
0xFFFD 0x3441
0xFFFD 0x3442
0xFFFD 0x3443
0xFFFD 0x3444
0xFFFD 0x3445
0xFFFD 0x3446
0xFFFD 0x3447
0xFFFD 0x3448
0xFFFD 0x3449
0xFFFD 0x344A
0xFFFD 0x344B
0xFFFD 0x344C
0xFFFD 0x344D
0xFFFD 0x344E
0xFFFD 0x344F
0xFFFD 0x3450
0xA0A2 0x3451
0xFFFD 0x3452
0xFFFD 0x3453
0xFFFD 0x3454
0xFFFD 0x3455
0xFFFD 0x3456
0xFFFD 0x3457
0xFFFD 0x3458
0xFFFD 0x3459
0xFFFD 0x345A
0xFFFD 0x345B
0xFFFD 0x345C
0xFFFD 0x345D
0xFFFD 0x345E
0xFFFD 0x345F
0xFFFD 0x3460
0xFFFD 0x3461
0xFFFD 0x3462
0xFFFD 0x3463
0xFFFD 0x3464
0xFFFD 0x3465
0xFFFD 0x3466
0xFFFD 0x3467
0xFFFD 0x3468
0xFFFD 0x3469
0xFFFD 0x346A
0xFFFD 0x346B
0xFFFD 0x346C
0xFFFD 0x346D
0xFFFD 0x346E
0xFFFD 0x346F
0xFFFD 0x3470
0xFFFD 0x3471
0xFFFD 0x3472
0xFFFD 0x3473
0xFFFD 0x3474
0xFFFD 0x3475
0xFFFD 0x3476
0xFFFD 0x3477
0xFFFD 0x3478
0xFFFD 0x3479
0xFFFD 0x347A
0xFFFD 0x347B
0xFFFD 0x347C
0xFFFD 0x347D
0xFFFD 0x347E
0xFFFD 0x347F
0xFFFD 0x3480
0xFFFD 0x3481
0xFFFD 0x3482
0xFFFD 0x3483
0xFFFD 0x3484
0xFFFD 0x3485
0xFFFD 0x3486
0xFFFD 0x3487
0xFFFD 0x3488
0xFFFD 0x3489
0xFFFD 0x348A
0xFFFD 0x348B
0xFFFD 0x348C
0xFFFD 0x348D
0xFFFD 0x348E
0xFFFD 0x348F
0xFFFD 0x3490
0xFFFD 0x3491
0xFFFD 0x3492
0xFFFD 0x3493
0xFFFD 0x3494
0xFFFD 0x3495
0xFFFD 0x3496
0xFFFD 0x3497
0xFFFD 0x3498
0xFFFD 0x3499
0xFFFD 0x349A
0xFFFD 0x349B
0xFFFD 0x349C
0xFFFD 0x349D
0xFFFD 0x349E
0xFFFD 0x349F
0xFFFD 0x34A0
0xFFFD 0x34A1
0xFFFD 0x34A2
0xFFFD 0x34A3
0xFFFD 0x34A4
0xFFFD 0x34A5
0xFFFD 0x34A6
0xFFFD 0x34A7
0xFFFD 0x34A8
0xFFFD 0x34A9
0xFFFD 0x34AA
0xFFFD 0x34AB
0xFFFD 0x34AC
0xFFFD 0x34AD
0xFFFD 0x34AE
0xFFFD 0x34AF
0xFFFD 0x34B0
0xFFFD 0x34B1
0xFFFD 0x34B2
0xFFFD 0x34B3
0xFFFD 0x34B4
0xFFFD 0x34B5
0xFFFD 0x34B6
0xFFFD 0x34B7
0xFFFD 0x34B8
0xFFFD 0x34B9
0xFFFD 0x34BA
0xFFFD 0x34BB
0xFFFD 0x34BC
0xFFFD 0x34BD
0xFFFD 0x34BE
0xFFFD 0x34BF
0xFFFD 0x34C0
0xFFFD 0x34C1
0xFFFD 0x34C2
0xFFFD 0x34C3
0xFFFD 0x34C4
0xFFFD 0x34C5
0xFFFD 0x34C6
0xFFFD 0x34C7
0xFFFD 0x34C8
0xFFFD 0x34C9
0xFFFD 0x34CA
0xFFFD 0x34CB
0xFFFD 0x34CC
0xFFFD 0x34CD
0xFFFD 0x34CE
0xFFFD 0x34CF
0xFFFD 0x34D0
0xFFFD 0x34D1
0xFFFD 0x34D2
0xFFFD 0x34D3
0xFFFD 0x34D4
0xFFFD 0x34D5
0xFFFD 0x34D6
0xFFFD 0x34D7
0xFFFD 0x34D8
0xFFFD 0x34D9
0xFFFD 0x34DA
0xFFFD 0x34DB
0xFFFD 0x34DC
0xFFFD 0x34DD
0xFFFD 0x34DE
0xFB44 0x34DF
0xFFFD 0x34E0
0xFFFD 0x34E1
0xFFFD 0x34E2
0xFFFD 0x34E3
0xFFFD 0x34E4
0xFFFD 0x34E5
0xFFFD 0x34E6
0xFFFD 0x34E7
0xFFFD 0x34E8
0xFFFD 0x34E9
0xFFFD 0x34EA
0xFFFD 0x34EB
0xFFFD 0x34EC
0xFFFD 0x34ED
0xFFFD 0x34EE
0xFFFD 0x34EF
0xFFFD 0x34F0
0xFFFD 0x34F1
0xFFFD 0x34F2
0xFFFD 0x34F3
0xFFFD 0x34F4
0xFFFD 0x34F5
0xFFFD 0x34F6
0xFFFD 0x34F7
0xFFFD 0x34F8
0xFFFD 0x34F9
0xFFFD 0x34FA
0xFFFD 0x34FB
0xFFFD 0x34FC
0xFFFD 0x34FD
0xFFFD 0x34FE
0xFFFD 0x34FF
0xFFFD 0x3500
0xFFFD 0x3501
0xFFFD 0x3502
0xFFFD 0x3503
0xFFFD 0x3504
0xFFFD 0x3505
0xFFFD 0x3506
0xFFFD 0x3507
0xFFFD 0x3508
0xFFFD 0x3509
0xFFFD 0x350A
0xFFFD 0x350B
0xFFFD 0x350C
0xFFFD 0x350D
0xFFFD 0x350E
0xFFFD 0x350F
0xFFFD 0x3510
0xFFFD 0x3511
0xFFFD 0x3512
0xFFFD 0x3513
0xFFFD 0x3514
0xFFFD 0x3515
0xFFFD 0x3516
0xFFFD 0x3517
0xFFFD 0x3518
0xFFFD 0x3519
0xFFFD 0x351A
0xFFFD 0x351B
0xFFFD 0x351C
0xFFFD 0x351D
0xFFFD 0x351E
0xFFFD 0x351F
0xFFFD 0x3520
0xFFFD 0x3521
0xFFFD 0x3522
0xFFFD 0x3523
0xFFFD 0x3524
0xFFFD 0x3525
0xFFFD 0x3526
0xFFFD 0x3527
0xFFFD 0x3528
0xFFFD 0x3529
0xFFFD 0x352A
0xFFFD 0x352B
0xFFFD 0x352C
0xFFFD 0x352D
0xFFFD 0x352E
0xFFFD 0x352F
0xFFFD 0x3530
0xFFFD 0x3531
0xFFFD 0x3532
0xFFFD 0x3533
0xFFFD 0x3534
0xFFFD 0x3535
0xFFFD 0x3536
0xFFFD 0x3537
0xFFFD 0x3538
0xFFFD 0x3539
0xFFFD 0x353A
0xFFFD 0x353B
0xFFFD 0x353C
0xFFFD 0x353D
0xFFFD 0x353E
0xFFFD 0x353F
0xFFFD 0x3540
0xFFFD 0x3541
0xFFFD 0x3542
0xFFFD 0x3543
0xFFFD 0x3544
0xFFFD 0x3545
0xFFFD 0x3546
0xFFFD 0x3547
0xFFFD 0x3548
0xFFFD 0x3549
0xFFFD 0x354A
0xFFFD 0x354B
0xFFFD 0x354C
0xFFFD 0x354D
0xFFFD 0x354E
0xFFFD 0x354F
0xFFFD 0x3550
0x95B8 0x3551
0xFFFD 0x3552
0xFFFD 0x3553
0xFFFD 0x3554
